TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,anomaly_score,is_fraud,TransactionAmountBin,TransactionHour,TransactionDay,TransactionWeekday,TimeSinceLastTransaction,anomaly
5.29,1,16,463,368,61,2,52,0,276,1,11263.89,1,0,0,18,8,2,-14557.288055555555,0
97.63,0,25,230,13,22,2,48,0,127,1,12467.31,1,0,1,16,15,0,-12928.101111111111,0
256.95,1,36,652,447,46,1,26,1,71,1,2531.24,1,0,2,16,4,3,-13191.513611111111,0
734.86,0,4,193,93,74,1,48,1,290,1,6242.03,1,0,3,16,8,4,-7959.538611111111,0
1250.94,1,8,274,404,53,0,36,0,107,2,11565.97,1,0,3,17,28,1,-14750.390833333333,0
84.28,1,22,398,504,86,1,39,0,142,1,13586.06,1,0,1,17,12,0,-12254.973055555556,0
927.45,1,2,205,226,26,0,24,3,95,1,1161.84,1,0,3,18,7,0,-10909.241944444444,0
202.49,0,41,167,580,49,0,48,1,69,1,7447.1,1,0,1,16,28,3,-7479.6322222222225,0
154.99,1,23,565,546,24,1,25,3,53,1,1419.31,1,0,1,17,28,0,-10407.016111111112,0
481.53,1,1,140,361,86,1,58,2,277,1,6142.54,1,0,3,17,12,1,-10046.835,0
172.92,1,24,502,342,51,2,20,3,212,1,416.37,1,0,1,16,28,0,-10407.2025,0
275.59,0,30,237,89,62,1,53,2,238,1,6313.22,1,0,2,16,10,1,-9375.3525,0
207.2,1,8,586,340,27,2,60,1,133,1,8092.94,1,0,1,16,1,0,-7383.8975,0
136.82,1,6,524,451,90,1,31,1,14,1,6229.13,1,0,1,18,25,4,-10477.7325,0
624.0,1,15,202,45,96,1,26,1,132,5,4976.18,1,0,3,17,16,3,-15038.618888888888,0
179.38,1,6,482,40,73,2,30,1,28,1,8741.51,1,0,1,18,10,3,-10837.62611111111,0
10.15,1,2,514,466,3,0,59,0,58,5,7155.04,1,0,0,16,23,3,-14871.323888888888,0
26.3,1,41,205,428,28,0,32,0,33,1,7473.73,1,0,0,16,12,1,-7863.199722222223,0
319.5,0,41,496,465,80,1,29,1,69,1,2366.3,1,0,2,16,9,4,-12328.1225,0
182.42,1,18,498,387,79,1,51,2,137,1,3051.29,1,0,1,16,22,2,-14223.179166666667,0
716.62,1,1,300,471,83,0,44,0,241,1,6987.4,1,0,3,16,10,0,-13768.093611111111,0
222.96,0,14,316,312,72,0,65,0,150,1,7370.41,1,0,2,17,23,3,-14198.763888888889,0
79.77,1,37,375,458,65,0,68,2,167,1,5010.31,1,0,0,16,23,0,-15615.296944444444,0
431.08,1,0,327,125,12,1,59,2,25,1,6760.22,1,0,3,18,17,0,-11413.710277777778,0
592.24,1,40,196,169,33,0,52,0,140,1,9817.05,1,0,3,16,16,0,-9231.30361111111,0
200.19,0,35,383,228,29,1,52,2,108,1,4389.96,1,0,1,18,18,1,-11390.010277777777,0
297.5,0,18,309,333,70,1,73,2,80,1,6768.14,1,0,2,17,27,0,-14102.852222222222,0
345.86,1,29,433,585,68,0,51,2,145,1,1504.64,1,0,2,16,20,0,-8391.461666666666,0
343.88,1,26,590,335,67,2,63,2,97,1,6486.18,1,0,2,16,11,0,-7887.578055555556,0
16.52,0,4,261,195,92,2,25,3,135,1,835.53,1,0,0,17,4,2,-16071.108333333334,0
162.1,1,25,403,551,77,1,41,1,151,1,8576.65,1,0,1,17,6,2,-8006.568888888889,0
36.12,1,15,610,490,84,2,22,3,234,1,1593.03,1,0,0,17,29,2,-8174.217777777778,0
354.91,1,4,170,217,85,0,74,2,191,1,3872.55,1,0,2,16,18,0,-7719.600277777778,0
38.41,1,10,434,168,67,0,40,0,117,1,9129.68,1,0,0,16,11,1,-13744.01861111111,0
53.52,1,36,567,191,65,1,49,1,55,1,2227.49,1,0,0,16,31,4,-14007.833055555555,0
498.59,1,30,536,121,59,2,57,2,138,1,2619.46,1,0,3,18,23,0,-9061.493333333334,0
13.3,1,35,163,122,8,0,23,3,63,1,213.0,1,0,0,16,6,1,-12399.546388888888,0
189.65,1,5,334,127,99,0,21,3,60,1,8457.09,1,0,1,16,25,0,-9735.637777777778,0
255.32,1,3,632,441,17,0,80,2,27,1,6290.62,1,0,2,16,13,2,-10023.890277777778,0
230.51,0,22,581,428,61,1,51,1,56,1,9522.37,1,0,2,18,17,4,-15014.158611111112,0
237.74,1,40,167,573,21,0,61,0,152,1,11795.12,1,0,2,18,12,0,-12253.315833333334,0
512.76,1,14,658,331,79,0,52,0,26,1,5121.36,1,0,3,16,11,1,-13743.486666666666,0
151.37,1,3,16,15,43,0,54,1,53,1,8356.08,1,0,1,16,3,0,-13935.222222222223,0
85.01,0,32,181,351,13,0,25,3,157,1,1299.4,1,0,1,18,23,0,-15613.554166666667,0
444.47,1,38,30,424,4,2,57,2,61,1,6062.94,1,0,3,16,16,0,-15783.9125,0
184.19,1,16,381,537,34,0,67,2,58,1,7588.67,1,0,1,16,24,0,-13431.70388888889,0
879.25,0,22,72,264,85,2,24,3,137,1,125.85,1,0,3,17,7,1,-8702.397222222222,0
55.98,0,18,534,513,12,1,24,3,87,1,7047.04,1,0,0,16,25,0,-9735.516666666666,0
54.91,0,8,89,134,9,0,41,1,275,1,7927.27,1,0,0,16,13,0,-15111.974166666667,0
1047.69,1,2,7,456,36,2,20,3,139,1,1889.78,1,0,3,16,16,0,-9231.636388888888,0
393.74,1,5,392,492,98,2,26,3,90,1,1769.06,1,0,2,18,4,0,-8053.915555555555,0
58.94,1,24,666,468,45,2,30,1,26,1,4575.98,1,0,0,16,16,0,-15783.865555555556,0
515.57,1,8,191,135,26,0,27,1,56,1,9269.67,1,0,3,17,2,0,-16118.672222222222,0
332.15,1,9,406,409,29,0,59,0,105,1,9749.46,1,0,2,17,16,0,-9230.912222222221,0
177.94,1,25,678,378,87,2,19,3,173,1,123.24,1,0,1,16,26,1,-9712.051111111112,0
68.68,1,34,350,282,93,2,49,1,141,1,4718.51,1,0,0,16,18,0,-9903.852222222222,0
1431.54,1,32,473,506,74,2,20,3,84,1,1171.98,1,0,3,16,11,0,-7887.745,0
240.03,1,1,558,334,78,2,33,1,31,1,7807.73,1,0,2,17,27,0,-14774.742222222223,0
168.34,1,31,618,542,67,0,64,2,240,1,7483.01,1,0,1,18,27,1,-11893.944444444445,0
474.77,1,4,160,499,37,2,46,1,284,1,8494.53,1,0,3,18,6,4,-9469.660833333333,0
451.7,1,6,244,269,16,2,29,1,103,1,8994.67,1,0,3,16,1,2,-14727.247222222222,0
243.85,1,29,291,286,81,1,39,1,43,1,4576.78,1,0,2,16,20,2,-7671.4525,0
5.76,1,15,269,126,69,1,38,1,164,1,5859.79,1,0,0,17,28,0,-10406.924722222222,0
435.08,1,37,496,26,37,2,55,1,78,1,2103.41,1,0,3,16,24,0,-11248.163333333334,0
127.78,1,24,569,38,49,0,20,3,170,1,1046.66,1,0,1,16,25,1,-13407.481666666667,0
23.14,0,23,538,73,63,2,47,0,93,1,10536.54,1,0,0,17,15,2,-8510.761388888888,0
545.87,1,24,656,187,25,1,27,1,41,1,4860.01,1,0,3,16,2,0,-16119.637777777778,0
21.21,1,26,326,20,62,2,55,1,37,1,9575.42,1,0,0,16,4,0,-8055.783888888889,0
423.53,0,18,233,395,24,1,50,0,81,1,5453.4,1,0,3,17,10,3,-10838.975277777778,0
142.1,0,37,238,167,55,2,18,3,109,1,1545.64,1,0,1,17,8,3,-12351.06388888889,0
1413.24,1,27,344,197,15,0,58,1,199,1,7272.01,1,0,3,18,6,0,-8725.200555555555,0
114.15,1,1,380,450,0,0,19,3,52,1,1612.4,1,0,1,16,21,1,-14919.345555555556,0
275.98,0,42,632,562,52,2,72,2,67,1,6151.05,1,0,2,16,15,4,-7792.0488888888885,0
590.68,1,42,243,231,36,1,27,3,23,1,852.2,1,0,3,16,25,0,-9735.215,0
152.42,1,38,160,412,56,0,42,0,176,1,9141.79,1,0,1,16,23,0,-9063.444722222222,0
395.77,0,12,273,46,94,1,43,0,118,1,6425.99,1,0,2,16,27,0,-14775.735,0
615.16,1,4,90,492,79,2,26,3,140,1,214.61,1,0,3,16,6,0,-15279.43611111111,0
207.82,0,19,177,395,77,2,19,3,30,1,229.02,1,0,1,16,28,1,-14751.538055555555,0
220.52,1,39,495,442,53,0,57,2,152,1,1793.09,1,0,2,16,7,2,-12375.999166666666,0
281.47,1,30,453,9,28,0,34,1,142,1,4437.48,1,0,2,17,18,4,-10647.149444444445,0
57.91,0,34,376,518,78,1,58,1,97,1,3641.06,1,0,0,16,28,1,-8199.365277777777,0
30.48,0,39,465,449,72,1,32,0,78,1,11481.85,1,0,0,16,4,0,-8055.674166666667,0
1152.58,1,2,156,286,19,1,65,2,180,1,7567.17,1,0,3,17,13,2,-10022.224722222221,0
453.09,1,38,147,542,87,1,48,0,97,1,6708.65,1,0,3,16,5,0,-12423.730555555556,0
424.47,1,28,404,149,49,2,22,3,116,1,5491.55,1,0,3,16,27,0,-14776.052222222223,0
228.4,1,29,304,143,59,0,67,0,116,1,9598.43,1,0,2,16,5,3,-16047.79,0
67.17,1,39,547,12,33,2,63,0,48,1,14410.44,1,0,0,18,3,0,-11750.085277777778,0
284.89,1,1,38,431,41,2,53,0,115,1,9738.6,1,0,2,17,18,0,-7718.23,0
118.69,1,29,211,150,28,2,33,0,296,1,749.34,1,0,1,18,13,0,-15109.560833333333,0
221.33,1,21,368,525,14,0,27,3,276,1,1185.43,1,0,2,18,18,2,-9181.879444444445,0
252.31,0,39,404,441,36,0,26,3,172,1,1584.6,1,0,2,16,29,2,-14056.02611111111,0
58.85,0,25,500,361,40,2,71,2,115,1,1789.8,1,0,0,17,15,0,-12926.8525,0
194.68,1,22,465,2,1,2,32,0,165,1,14494.18,1,0,1,16,24,0,-13431.651666666667,0
433.53,1,30,556,199,97,1,38,0,231,1,6368.32,1,0,3,17,19,3,-9159.03638888889,0
178.26,1,28,293,572,2,0,59,2,59,1,1137.13,1,0,1,16,16,0,-9231.214444444444,0
207.65,1,37,494,151,65,2,34,1,98,1,5143.8,1,0,1,16,11,0,-10071.285555555556,0
237.0,1,40,269,309,75,2,49,0,115,1,14021.4,1,0,2,16,10,4,-15183.300833333333,0
1169.59,1,27,468,120,66,2,28,3,114,1,5946.45,1,0,3,17,25,0,-7550.986666666667,0
347.63,0,6,544,199,24,2,25,3,272,1,1400.04,1,0,2,16,13,2,-7839.457222222222,0
517.68,1,29,75,479,65,0,31,0,24,1,11305.81,1,0,3,17,5,2,-13886.261666666667,0
36.25,1,40,276,252,58,1,52,0,76,1,193.06,1,0,0,18,27,0,-8221.686666666666,0
46.53,1,37,279,92,81,0,42,1,34,1,4468.12,1,0,0,17,22,3,-12014.65888888889,0
207.47,1,24,623,136,44,0,53,0,12,1,1688.9,1,0,1,18,2,0,-9565.161666666667,0
199.7,1,16,528,486,83,0,43,1,285,1,7574.45,1,0,1,18,3,0,-13933.450277777778,0
307.89,0,26,254,102,31,2,62,2,90,1,2637.55,1,0,2,16,10,0,-11583.614166666666,0
403.63,1,19,556,585,41,1,31,1,167,3,3304.02,1,0,2,16,8,3,-12351.195,0
20.06,1,22,180,318,16,0,27,3,144,1,445.21,1,0,0,16,19,2,-13551.476111111111,0
236.57,1,34,636,219,22,0,79,2,112,1,3488.77,1,0,2,17,1,4,-10310.249166666666,0
0.32,1,4,127,219,32,0,39,1,136,1,7158.58,1,0,0,17,4,4,-10982.4225,0
14.28,1,31,414,301,58,0,23,3,81,1,1597.51,1,0,0,17,15,4,-9975.060833333333,0
232.35,0,1,423,114,47,1,33,1,153,1,4186.25,1,0,2,16,12,4,-12999.9,0
317.53,1,24,33,104,69,2,44,1,104,1,6237.68,1,0,2,18,24,4,-14845.684722222222,0
74.67,1,16,647,171,73,0,43,1,283,1,3449.35,1,0,0,17,15,0,-12926.558055555555,0
65.01,0,2,677,573,3,2,29,0,67,1,10235.19,1,0,0,17,24,1,-9038.685555555556,0
0.45,1,18,322,453,77,1,34,1,172,1,8670.23,1,0,0,17,26,2,-11198.679166666667,0
364.13,1,13,79,82,69,0,63,0,61,1,8198.0,1,0,2,16,3,4,-15352.073055555555,0
340.13,1,23,198,195,28,1,24,3,32,3,1149.74,1,0,2,17,6,0,-15278.798888888889,0
15.81,1,28,588,586,17,1,69,0,11,4,8384.85,1,0,0,18,2,3,-14701.586388888889,0
222.66,1,11,104,404,37,2,39,0,88,1,14466.38,1,0,2,16,28,2,-11872.091944444444,0
638.24,1,31,219,381,46,1,48,1,64,1,5695.78,1,0,3,18,9,3,-14534.121388888889,0
241.21,1,29,257,57,36,0,31,1,108,1,1220.86,1,0,2,16,25,0,-9735.536666666667,0
171.16,1,27,444,133,57,2,51,2,42,1,6126.5,1,0,1,16,28,3,-9663.631666666666,0
1360.67,1,33,16,192,91,1,29,1,118,1,2861.65,1,0,3,16,19,2,-13551.462777777779,0
37.65,0,38,206,354,61,2,27,3,109,1,411.78,1,0,0,17,25,0,-9734.700277777778,0
25.77,1,22,413,578,53,2,68,2,18,1,4331.54,1,0,0,16,2,0,-9567.569166666666,0
789.8,1,17,263,495,37,0,40,0,94,1,13948.09,1,0,3,16,10,0,-11584.048055555555,0
308.85,0,20,330,58,29,1,20,3,33,2,333.19,1,0,2,18,29,2,-8174.074722222223,0
1454.52,1,24,580,399,87,0,27,3,20,1,1189.03,1,0,3,16,22,4,-9807.903333333334,0
806.97,1,39,671,276,27,2,25,3,11,1,102.2,1,0,3,17,7,1,-14582.346666666666,0
364.81,1,5,78,118,26,2,25,3,53,1,1145.23,1,0,2,17,26,0,-11918.555277777778,0
490.82,1,18,556,209,28,0,26,1,114,1,8704.27,1,0,3,18,1,3,-12518.085,0
1021.38,1,11,250,490,12,1,61,0,125,1,6223.26,1,0,3,18,27,4,-15517.150833333333,0
311.28,1,1,498,252,44,1,49,0,198,1,135.96,1,0,2,16,22,0,-12759.466944444444,0
85.03,1,36,107,177,19,0,51,2,48,1,4597.57,1,0,1,16,10,0,-13767.235555555555,0
307.75,1,11,594,414,84,1,64,0,63,1,1061.58,1,0,2,17,12,2,-13718.254444444445,0
333.67,1,13,280,81,36,2,36,1,68,1,9238.08,1,0,2,18,6,3,-11677.993888888888,0
589.89,1,17,246,561,27,1,56,1,213,3,9404.63,1,0,3,16,20,4,-9135.705277777777,0
372.08,1,15,454,14,31,1,66,0,63,1,13330.74,1,0,2,16,6,0,-14607.58111111111,0
502.9,0,14,369,97,0,2,26,3,141,1,341.24,1,0,3,17,18,0,-9902.91888888889,0
103.81,1,28,275,341,97,0,36,0,34,1,7044.63,1,0,1,16,27,2,-9687.537777777778,0
69.43,1,19,456,95,2,0,30,1,162,1,9281.85,1,0,0,17,6,0,-15278.493888888888,0
110.4,0,36,151,487,32,0,56,0,62,1,8639.36,1,0,1,16,21,3,-9831.270833333334,0
275.65,0,1,235,483,12,1,28,1,14,1,4957.57,1,0,2,16,14,0,-10743.262777777778,0
336.01,1,7,210,172,42,2,63,0,121,4,9938.2,1,0,2,18,9,3,-8653.394722222221,0
251.8,1,23,637,480,19,0,62,0,102,1,11796.66,1,0,2,16,3,0,-13935.928055555556,0
334.07,1,27,425,10,53,1,59,1,200,1,7306.79,1,0,2,17,11,4,-10814.72,0
52.44,1,33,412,12,45,2,27,3,87,1,3157.75,1,0,0,18,6,2,-10189.218611111111,0
1030.85,1,36,625,72,59,0,25,3,39,1,1941.8,1,0,3,17,4,0,-10238.810277777779,0
141.37,1,10,117,461,25,2,46,1,77,1,1019.77,1,0,1,16,21,4,-11319.291944444445,0
211.7,0,6,154,477,63,2,50,0,205,1,12272.78,1,0,2,16,13,0,-8559.146944444445,0
61.4,1,38,581,493,72,1,41,1,20,2,7892.87,1,0,0,16,30,0,-15447.387777777778,0
308.23,1,19,7,293,57,0,60,2,23,1,4150.63,1,0,2,16,17,0,-13599.986944444445,0
111.41,1,6,158,232,78,1,21,3,181,1,1204.11,1,0,1,17,27,2,-7502.8741666666665,0
675.49,1,5,405,316,64,0,61,2,159,1,1893.0,1,0,3,16,15,2,-14391.898333333333,0
29.72,1,35,130,313,83,0,26,3,38,1,1059.62,1,0,0,17,19,2,-11366.858888888888,0
301.73,1,40,5,194,43,2,67,0,163,1,990.74,1,0,2,16,27,1,-11895.436666666666,0
294.61,1,29,632,346,45,1,60,2,74,1,7375.59,1,0,2,18,28,3,-9661.241944444444,0
106.43,0,31,481,132,62,0,52,1,164,1,9403.12,1,0,1,17,17,0,-13598.639722222222,0
381.52,1,39,296,251,51,2,36,0,79,1,5798.92,1,0,2,16,20,0,-8391.481944444444,0
1142.76,0,15,26,126,57,2,25,3,71,1,1498.93,1,0,3,17,15,2,-14390.9975,0
5.66,1,14,81,219,28,1,40,1,33,1,5434.64,1,0,0,18,4,0,-8053.468333333333,0
209.09,1,41,57,510,90,0,48,0,203,1,9100.81,1,0,1,18,7,1,-8701.3625,0
521.81,1,41,478,332,57,0,47,1,34,1,4750.96,1,0,3,17,16,3,-8486.680555555555,0
588.36,1,5,344,546,67,2,33,1,134,1,8434.99,1,0,3,16,9,0,-15952.027222222223,0
146.67,1,0,517,240,24,2,20,3,273,1,1569.75,1,0,1,16,31,1,-8872.101666666667,0
176.52,0,36,321,365,21,2,73,2,94,5,7132.08,1,0,1,17,14,1,-14415.039722222222,0
57.34,1,1,356,233,88,2,27,3,81,1,1100.64,1,0,0,16,23,0,-9064.109166666667,0
294.77,1,30,436,378,86,2,77,2,101,1,2272.17,1,0,2,17,10,1,-9374.884166666667,0
881.32,1,12,342,263,14,2,31,1,59,1,2287.93,1,0,3,17,31,3,-10334.630277777778,0
162.59,1,16,386,306,97,1,64,2,19,1,7104.83,1,0,1,16,22,2,-14895.837222222222,0
56.15,1,26,324,347,88,1,31,0,77,1,13265.92,1,0,0,18,28,3,-7477.259444444445,0
524.55,1,12,271,521,38,0,39,0,175,1,8292.75,1,0,3,16,19,1,-9879.583333333334,0
535.4,1,36,438,450,22,1,23,3,110,1,651.84,1,0,3,18,12,4,-12997.510833333334,0
56.84,1,33,634,155,87,0,45,1,185,1,7977.78,1,0,0,17,14,0,-10742.673055555555,0
135.94,1,15,472,474,19,1,71,2,258,1,4710.21,1,0,1,16,18,2,-15735.358333333334,0
47.1,0,42,528,326,20,1,42,0,178,1,6308.07,1,0,0,17,3,0,-11750.714166666667,0
124.05,0,0,632,275,30,1,61,0,220,1,7009.54,1,0,1,16,25,2,-9015.368611111111,0
802.89,1,6,49,109,36,0,19,3,175,1,1973.63,1,0,3,18,28,0,-10405.654722222222,0
193.16,1,5,286,103,99,0,64,2,109,1,2304.56,1,0,1,16,6,3,-13863.428333333333,0
541.52,0,16,324,177,93,1,48,1,161,1,6087.24,1,0,3,17,28,2,-11870.355833333333,0
20.17,1,35,279,363,87,0,77,2,86,1,3869.37,1,0,0,16,2,0,-16119.392777777777,0
35.98,0,26,642,345,3,1,40,0,133,1,11147.34,1,0,0,16,17,3,-10671.87,0
273.24,1,14,606,334,10,1,51,2,173,1,2202.21,1,0,2,16,12,1,-7863.229722222222,0
663.45,1,0,547,161,75,0,67,2,147,1,5897.29,1,0,3,17,12,1,-7862.848333333333,0
343.86,1,5,132,306,57,1,57,1,70,1,3278.65,1,0,2,16,13,0,-15111.415833333333,0
69.38,1,11,186,358,41,1,69,0,280,2,12072.11,1,0,0,16,11,2,-15904.026666666667,0
75.43,1,14,272,453,95,0,77,2,266,1,1441.86,1,0,0,16,14,0,-10744.156111111111,0
414.64,1,23,678,167,59,1,32,0,74,1,7253.22,1,0,3,16,3,0,-13935.698055555555,0
86.79,1,13,497,314,99,1,33,0,166,1,8795.37,1,0,1,16,23,0,-15615.605,0
1105.88,1,29,156,427,46,0,34,1,36,1,2636.32,1,0,3,17,6,0,-14606.56388888889,0
14.1,1,21,97,192,26,1,45,1,73,1,6949.21,1,0,0,17,25,0,-7550.908333333334,0
63.33,0,21,469,512,13,1,23,3,124,1,792.33,1,0,0,17,26,1,-7527.033611111111,0
606.27,1,21,314,68,17,1,29,0,42,1,9668.78,1,0,3,17,22,3,-12015.064166666667,0
4.47,1,3,233,136,32,1,27,3,132,1,1381.75,1,0,0,16,14,0,-10743.826388888889,0
289.01,1,24,197,269,43,2,66,2,96,1,4226.26,1,0,2,16,28,0,-10407.4475,0
338.69,1,41,460,445,25,1,18,3,169,1,1137.89,1,0,2,18,23,0,-9061.328055555556,0
97.73,1,34,37,96,17,1,69,0,156,1,7885.21,1,0,1,17,29,0,-12590.217777777778,0
1021.16,1,0,98,225,45,0,20,3,104,1,9427.06,1,0,3,17,16,0,-9230.592777777778,0
27.61,0,13,448,58,14,0,54,2,26,1,3679.64,1,0,0,16,10,4,-14511.685833333333,0
284.17,1,22,241,420,73,0,51,2,189,1,3479.56,1,0,2,16,24,2,-12712.090555555556,0
76.21,1,20,267,421,54,1,22,3,69,1,664.93,1,0,0,16,10,1,-15927.483888888888,0
334.79,0,10,653,483,96,1,69,0,292,1,624.09,-1,1,2,17,20,0,-8390.289166666667,1
584.51,1,10,677,46,9,0,74,2,76,1,3254.56,1,0,3,17,25,4,-10478.361666666666,0
432.18,1,19,22,522,7,1,18,3,162,1,678.83,1,0,3,16,19,4,-12831.621944444445,0
134.55,1,38,213,8,25,2,59,0,165,1,14852.42,1,0,1,16,9,0,-9399.393055555556,0
61.66,1,34,123,39,84,0,26,3,86,1,5705.4,1,0,0,16,10,4,-15183.546666666667,0
12.35,1,14,207,122,91,1,25,3,22,1,1846.85,1,0,0,18,6,0,-15277.522777777778,0
213.25,1,37,426,514,75,1,25,3,63,1,677.79,1,0,2,17,23,3,-14870.632222222222,0
34.93,1,8,419,217,55,1,31,1,72,1,2810.37,1,0,0,16,16,0,-9231.988888888889,0
959.48,1,24,118,567,3,1,67,0,36,1,10631.43,1,0,3,16,10,1,-15927.665277777778,0
335.68,1,40,541,558,61,2,24,3,142,1,1188.95,1,0,2,17,6,0,-8726.844444444445,0
423.96,1,36,41,105,85,0,43,0,75,1,8374.38,1,0,3,18,30,0,-15445.3075,0
361.38,0,25,429,488,94,2,72,2,71,3,4972.92,-1,1,2,17,2,3,-14703.155555555555,1
220.82,1,21,288,408,88,1,42,1,31,1,4298.13,1,0,2,16,29,4,-7455.625277777778,0
717.36,0,36,34,456,19,2,22,3,138,1,514.88,1,0,3,17,2,0,-16119.151666666667,0
406.12,1,15,107,235,3,0,42,0,106,1,10501.53,1,0,2,17,3,3,-11006.647222222222,0
427.83,1,31,512,170,65,0,47,1,29,1,3293.06,1,0,3,17,10,2,-13047.11611111111,0
416.62,0,3,478,182,90,2,26,3,67,1,9700.9,1,0,3,17,6,0,-14606.74,0
21.9,1,31,210,101,83,0,28,3,30,1,1052.27,1,0,0,17,10,0,-13767.113055555556,0
717.74,0,34,29,180,19,2,42,1,168,1,8375.16,1,0,3,16,8,4,-7959.320833333333,0
393.68,1,36,33,125,86,0,55,0,141,1,10135.88,1,0,2,16,18,0,-9903.434722222222,0
281.91,1,10,302,370,68,1,25,3,269,1,225.53,1,0,2,17,12,3,-15878.955833333333,0
239.85,1,40,0,72,46,0,70,2,50,1,1477.63,1,0,2,16,26,3,-15543.833055555555,0
237.84,1,26,109,272,46,1,26,3,16,1,8932.39,1,0,2,17,22,4,-9806.485,0
459.29,0,18,592,46,15,2,64,2,109,1,1006.12,1,0,3,18,26,3,-15542.068888888889,0
196.49,1,28,330,109,15,1,41,1,65,1,7516.56,1,0,1,17,22,4,-7622.625277777778,0
21.23,1,41,170,493,93,0,23,3,103,4,319.18,1,0,0,16,11,0,-10071.57888888889,0
95.23,1,10,279,452,76,2,20,3,60,3,966.88,1,0,1,18,16,0,-9229.405833333334,0
344.87,1,15,590,76,89,1,58,2,25,1,7447.44,1,0,2,17,28,0,-10406.196944444444,0
129.62,0,38,175,408,69,0,23,3,124,1,620.28,1,0,1,16,6,3,-11679.330833333333,0
16.53,1,15,77,459,16,0,21,3,220,1,707.95,1,0,0,17,24,0,-11247.017222222223,0
277.02,0,10,544,500,41,0,46,0,227,1,8586.38,1,0,2,16,13,0,-8559.885555555555,0
13.02,1,5,372,72,13,1,51,0,42,1,6076.45,1,0,0,16,14,2,-12207.793055555556,0
199.02,1,22,518,589,80,0,22,3,185,1,793.63,1,0,1,17,30,0,-15446.524444444445,0
684.5,1,13,74,265,34,1,29,0,76,1,6258.63,1,0,3,18,31,0,-11077.3,0
1173.74,0,41,619,273,85,2,61,0,61,1,10456.24,-1,1,3,16,25,0,-9735.3775,1
45.92,1,26,602,70,86,0,26,3,23,1,544.56,1,0,0,17,19,0,-12086.6825,0
761.73,1,8,186,565,74,0,19,3,27,1,151.28,1,0,3,17,11,0,-10070.905277777778,0
331.38,1,24,601,261,50,0,42,1,122,1,844.55,1,0,2,17,30,1,-12566.916666666666,0
602.8,1,3,321,212,2,1,60,2,173,1,7417.69,1,0,3,17,20,0,-14270.761666666667,0
64.12,0,16,12,350,96,1,57,0,222,1,1029.09,1,0,0,17,10,3,-10838.945555555556,0
57.38,1,18,232,443,61,2,28,3,86,1,899.52,1,0,0,18,13,0,-15109.6825,0
94.64,0,27,526,346,35,0,28,3,144,1,586.76,1,0,1,18,15,0,-12925.631944444445,0
155.56,0,2,32,464,13,1,19,3,64,1,129.79,1,0,1,16,24,0,-13431.998055555556,0
301.39,0,10,360,547,49,2,47,0,104,1,10548.58,1,0,2,16,4,1,-11727.769444444444,0
136.31,1,26,390,482,54,2,74,2,65,1,4384.95,1,0,1,16,30,0,-8895.5075,0
4.39,1,30,426,253,83,0,26,3,63,1,1429.61,1,0,0,16,12,0,-12256.135,0
429.25,1,39,194,297,89,2,29,1,107,1,5019.68,1,0,3,16,12,0,-12255.7,0
138.54,0,2,21,283,27,1,60,1,93,1,8274.77,1,0,1,17,3,1,-16094.207777777778,0
33.03,1,42,361,27,18,1,21,3,28,1,935.88,1,0,0,16,10,3,-10839.19638888889,0
76.39,1,34,130,367,4,2,30,0,80,1,11584.32,1,0,0,16,27,0,-14775.71,0
25.32,1,28,407,566,89,0,19,3,25,1,1642.34,1,0,0,17,7,1,-14582.337777777779,0
330.91,1,18,4,240,40,0,36,1,28,1,6481.35,1,0,2,17,6,0,-14606.763888888889,0
153.55,1,10,423,207,98,2,37,0,16,1,5619.91,1,0,1,17,8,2,-8678.229444444445,0
217.61,1,29,495,262,38,2,27,3,120,1,1661.1,1,0,2,17,28,1,-14750.6175,0
131.69,0,10,43,388,66,1,53,1,59,1,2958.43,1,0,1,16,16,0,-9231.741944444444,0
953.17,1,33,112,54,23,2,60,2,84,1,3506.11,1,0,3,17,12,3,-9326.494444444445,0
68.49,1,26,541,413,50,2,67,2,49,1,6683.31,1,0,0,17,25,2,-9014.555833333334,0
1493.0,1,7,332,100,95,0,69,2,151,1,1619.16,1,0,3,17,7,2,-12375.023888888889,0
470.62,1,40,622,234,1,1,57,0,127,1,12470.62,1,0,3,17,27,0,-14774.233055555556,0
385.35,1,24,314,278,44,1,38,0,269,1,5184.13,1,0,2,17,3,1,-9542.95638888889,0
74.72,1,31,264,524,30,2,26,3,132,1,165.75,1,0,0,18,25,1,-11221.2,0
352.03,0,31,581,84,0,2,27,3,219,1,4846.68,1,0,2,16,8,3,-12351.365,0
275.87,1,39,293,37,95,0,25,3,112,1,1697.58,1,0,2,18,28,0,-10405.652777777777,0
90.94,0,7,576,437,83,0,63,2,56,1,3896.08,1,0,1,17,24,4,-8294.28611111111,0
206.25,1,3,44,166,73,0,74,2,56,1,3651.07,1,0,1,16,3,1,-9543.752777777778,0
116.76,1,30,479,484,66,0,51,1,212,1,4480.43,1,0,1,16,16,0,-15783.198888888888,0
91.5,1,29,111,204,32,0,47,0,77,1,667.66,1,0,1,16,27,0,-14103.687222222223,0
