TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmountBin,TransactionHour,TransactionDay,TransactionWeekday,TimeSinceLastTransaction,anomaly
154.99,1,23,565,546,24,1,25,3,53,1,1419.31,1,0,1,3,4.163888888888889e-10,0
481.53,1,1,140,361,86,1,58,2,277,1,6142.54,3,0,1,3,3.8499999999999996e-10,0
172.92,1,24,502,342,51,2,20,3,212,1,416.37,1,0,1,3,4.1361111111111115e-10,0
275.59,0,30,237,89,62,1,53,2,238,1,6313.22,2,0,1,3,4.661111111111111e-10,0
207.2,1,8,586,340,27,2,60,1,133,1,8092.94,1,0,1,3,6.947222222222222e-10,0
136.82,1,6,524,451,90,1,31,1,14,1,6229.13,1,0,1,3,4.1333333333333335e-10,0
624.0,1,15,202,45,96,1,26,1,132,5,4976.18,3,0,1,3,0.0,0
179.38,1,6,482,40,73,2,30,1,28,1,8741.51,1,0,1,3,3.752777777777778e-10,0
10.15,1,2,514,466,3,0,59,0,58,5,7155.04,0,0,1,3,2.6944444444444443e-11,0
26.3,1,41,205,428,28,0,32,0,33,1,7473.73,0,0,1,3,6.102777777777778e-10,0
319.5,0,41,496,465,80,1,29,1,69,1,2366.3,2,0,1,3,2.2277777777777778e-10,0
182.42,1,18,498,387,79,1,51,2,137,1,3051.29,1,0,1,3,8.583333333333332e-11,0
716.62,1,1,300,471,83,0,44,0,241,1,6987.4,3,0,1,3,1.2305555555555555e-10,0
222.96,0,14,316,312,72,0,65,0,150,1,7370.41,2,0,1,3,6e-11,0
79.77,1,37,375,458,65,0,68,2,167,1,5010.31,0,0,1,3,2.7777777777777777e-12,0
431.08,1,0,327,125,12,1,59,2,25,1,6760.22,3,0,1,3,3.561111111111111e-10,0
592.24,1,40,196,169,33,0,52,0,140,1,9817.05,3,0,1,3,5.249999999999999e-10,0
200.19,0,35,383,228,29,1,52,2,108,1,4389.96,1,0,1,3,2.688888888888889e-10,0
297.5,0,18,309,333,70,1,73,2,80,1,6768.14,2,0,1,3,1.3972222222222221e-10,0
345.86,1,29,433,585,68,0,51,2,145,1,1504.64,2,0,1,3,5.597222222222222e-10,0
343.88,1,26,590,335,67,2,63,2,97,1,6486.18,2,0,1,3,5.636111111111111e-10,0
16.52,0,4,261,195,92,2,25,3,135,1,835.53,0,0,1,3,-9.444444444444445e-12,0
162.1,1,25,403,551,77,1,41,1,151,1,8576.65,1,0,1,3,6.205555555555556e-10,0
36.12,1,15,610,490,84,2,22,3,234,1,1593.03,0,0,1,3,6.044444444444445e-10,0
354.91,1,4,170,217,85,0,74,2,191,1,3872.55,2,0,1,3,6.225e-10,0
38.41,1,10,434,168,67,0,40,0,117,1,9129.68,0,0,1,3,1.7194444444444446e-10,0
53.52,1,36,567,191,65,1,49,1,55,1,2227.49,0,0,1,3,1.338888888888889e-10,0
498.59,1,30,536,121,59,2,57,2,138,1,2619.46,3,0,1,3,4.811111111111112e-10,0
13.3,1,35,163,122,8,0,23,3,63,1,213.0,0,0,1,3,2.3888888888888887e-10,0
189.65,1,5,334,127,99,0,21,3,60,1,8457.09,1,0,1,3,4.238888888888889e-10,0
255.32,1,3,632,441,17,0,80,2,27,1,6290.62,2,0,1,3,4.5944444444444443e-10,0
230.51,0,22,581,428,61,1,51,1,56,1,9522.37,2,0,1,3,1.777777777777778e-11,0
237.74,1,40,167,573,21,0,61,0,152,1,11795.12,2,0,1,3,2.347222222222222e-10,0
512.76,1,14,658,331,79,0,52,0,26,1,5121.36,3,0,1,3,1.783333333333333e-10,0
151.37,1,3,16,15,43,0,54,1,53,1,8356.08,1,0,1,3,1.3888888888888888e-10,0
85.01,0,32,181,351,13,0,25,3,157,1,1299.4,1,0,1,3,8.333333333333333e-13,0
444.47,1,38,30,424,4,2,57,2,61,1,6062.94,3,0,1,3,-4.5e-11,0
184.19,1,16,381,537,34,0,67,2,58,1,7588.67,1,0,1,3,1.3944444444444445e-10,0
879.25,0,22,72,264,85,2,24,3,137,1,125.85,3,0,1,3,5.605555555555555e-10,0
55.98,0,18,534,513,12,1,24,3,87,1,7047.04,0,0,1,3,4.0722222222222225e-10,0
54.91,0,8,89,134,9,0,41,1,275,1,7927.27,0,0,1,3,5.916666666666667e-11,0
1047.69,1,2,7,456,36,2,20,3,139,1,1889.78,3,0,1,3,4.680555555555556e-10,0
393.74,1,5,392,492,98,2,26,3,90,1,1769.06,2,0,1,3,6.377777777777778e-10,0
58.94,1,24,666,468,45,2,30,1,26,1,4575.98,0,0,1,3,-1.0555555555555557e-11,0
515.57,1,8,191,135,26,0,27,1,56,1,9269.67,3,0,1,3,-4.444444444444445e-12,0
332.15,1,9,406,409,29,0,59,0,105,1,9749.46,2,0,1,3,5.280555555555556e-10,0
177.94,1,25,678,378,87,2,19,3,173,1,123.24,1,0,1,3,4.2083333333333333e-10,0
68.68,1,34,350,282,93,2,49,1,141,1,4718.51,0,0,1,3,4.833333333333333e-10,0
1431.54,1,32,473,506,74,2,20,3,84,1,1171.98,3,0,1,3,6.186111111111112e-10,0
240.03,1,1,558,334,78,2,33,1,31,1,7807.73,2,0,1,3,5.861111111111111e-11,0
168.34,1,31,618,542,67,0,64,2,240,1,7483.01,1,0,1,3,2.5305555555555554e-10,0
474.77,1,4,160,499,37,2,46,1,284,1,8494.53,3,0,1,3,5.225e-10,0
451.7,1,6,244,269,16,2,29,1,103,1,8994.67,3,0,1,3,4.4722222222222225e-11,0
243.85,1,29,291,286,81,1,39,1,43,1,4576.78,2,0,1,3,6.330555555555556e-10,0
5.76,1,15,269,126,69,1,38,1,164,1,5859.79,0,0,1,3,3.961111111111111e-10,0
435.08,1,37,496,26,37,2,55,1,78,1,2103.41,3,0,1,3,2.913888888888889e-10,0
127.78,1,24,569,38,49,0,20,3,170,1,1046.66,1,0,1,3,1.4500000000000002e-10,0
23.14,0,23,538,73,63,2,47,0,93,1,10536.54,0,0,1,3,5.525e-10,0
545.87,1,24,656,187,25,1,27,1,41,1,4860.01,3,0,1,3,-5.361111111111111e-11,0
21.21,1,26,326,20,62,2,55,1,37,1,9575.42,0,0,1,3,6.263888888888889e-10,0
423.53,0,18,233,395,24,1,50,0,81,1,5453.4,3,0,1,3,3.941666666666667e-10,0
142.1,0,37,238,167,55,2,18,3,109,1,1545.64,1,0,1,3,2.0194444444444444e-10,0
1413.24,1,27,344,197,15,0,58,1,199,1,7272.01,3,0,1,3,5.027777777777778e-10,0
114.15,1,1,380,450,0,0,19,3,52,1,1612.4,1,0,1,3,6.083333333333333e-11,0
275.98,0,42,632,562,52,2,72,2,67,1,6151.05,2,0,1,3,6.508333333333333e-10,0
590.68,1,42,243,231,36,1,27,3,23,1,852.2,3,0,1,3,4.5500000000000003e-10,0
152.42,1,38,160,412,56,0,42,0,176,1,9141.79,1,0,1,3,4.591666666666667e-10,0
395.77,0,12,273,46,94,1,43,0,118,1,6425.99,2,0,1,3,7.833333333333333e-11,0
615.16,1,4,90,492,79,2,26,3,140,1,214.61,3,0,1,3,6.027777777777778e-11,0
207.82,0,19,177,395,77,2,19,3,30,1,229.02,1,0,1,3,1.0444444444444444e-10,0
220.52,1,39,495,442,53,0,57,2,152,1,1793.09,2,0,1,3,2.733333333333333e-10,0
281.47,1,30,453,9,28,0,34,1,142,1,4437.48,2,0,1,3,3.4694444444444445e-10,0
57.91,0,34,376,518,78,1,58,1,97,1,3641.06,0,0,1,3,6.205555555555556e-10,0
30.48,0,39,465,449,72,1,32,0,78,1,11481.85,0,0,1,3,6.219444444444445e-10,0
1152.58,1,2,156,286,19,1,65,2,180,1,7567.17,3,0,1,3,3.9e-10,0
453.09,1,38,147,542,87,1,48,0,97,1,6708.65,3,0,1,3,2.5361111111111113e-10,0
424.47,1,28,404,149,49,2,22,3,116,1,5491.55,3,0,1,3,6.916666666666667e-11,0
228.4,1,29,304,143,59,0,67,0,116,1,9598.43,2,0,1,3,-4.416666666666667e-11,0
67.17,1,39,547,12,33,2,63,0,48,1,14410.44,0,0,1,3,2.9888888888888887e-10,0
284.89,1,1,38,431,41,2,53,0,115,1,9738.6,2,0,1,3,6.619444444444445e-10,0
118.69,1,29,211,150,28,2,33,0,296,1,749.34,1,0,1,3,2.2222222222222222e-11,0
221.33,1,21,368,525,14,0,27,3,276,1,1185.43,2,0,1,3,4.925e-10,0
252.31,0,39,404,441,36,0,26,3,172,1,1584.6,2,0,1,3,7.222222222222223e-11,0
58.85,0,25,500,361,40,2,71,2,115,1,1789.8,0,0,1,3,2.4166666666666666e-10,0
194.68,1,22,465,2,1,2,32,0,165,1,14494.18,1,0,1,3,1.1611111111111112e-10,0
433.53,1,30,556,199,97,1,38,0,231,1,6368.32,3,0,1,3,5.066666666666667e-10,0
178.26,1,28,293,572,2,0,59,2,59,1,1137.13,1,0,1,3,5.008333333333333e-10,0
207.65,1,37,494,151,65,2,34,1,98,1,5143.8,1,0,1,3,4.2166666666666666e-10,0
237.0,1,40,269,309,75,2,49,0,115,1,14021.4,2,0,1,3,4.416666666666667e-11,0
1169.59,1,27,468,120,66,2,28,3,114,1,5946.45,3,0,1,3,5.972222222222223e-10,0
347.63,0,6,544,199,24,2,25,3,272,1,1400.04,2,0,1,3,6.25e-10,0
517.68,1,29,75,479,65,0,31,0,24,1,11305.81,3,0,1,3,1.5194444444444445e-10,0
36.25,1,40,276,252,58,1,52,0,76,1,193.06,0,0,1,3,5.672222222222223e-10,0
46.53,1,37,279,92,81,0,42,1,34,1,4468.12,0,0,1,3,3.0555555555555557e-10,0
207.47,1,24,623,136,44,0,53,0,12,1,1688.9,1,0,1,3,5.055555555555555e-10,0
199.7,1,16,528,486,83,0,43,1,285,1,7574.45,1,0,1,3,1.3555555555555556e-10,0
307.89,0,26,254,102,31,2,62,2,90,1,2637.55,2,0,1,3,2.6444444444444443e-10,0
403.63,1,19,556,585,41,1,31,1,167,3,3304.02,2,0,1,3,2.6749999999999996e-10,0
20.06,1,22,180,318,16,0,27,3,144,1,445.21,0,0,1,3,1.4194444444444444e-10,0
236.57,1,34,636,219,22,0,79,2,112,1,3488.77,2,0,1,3,4.536111111111111e-10,0
0.32,1,4,127,219,32,0,39,1,136,1,7158.58,0,0,1,3,3.375e-10,0
14.28,1,31,414,301,58,0,23,3,81,1,1597.51,0,0,1,3,4.6555555555555553e-10,0
232.35,0,1,423,114,47,1,33,1,153,1,4186.25,2,0,1,3,2.075e-10,0
317.53,1,24,33,104,69,2,44,1,104,1,6237.68,2,0,1,3,1.0305555555555554e-10,0
74.67,1,16,647,171,73,0,43,1,283,1,3449.35,0,0,1,3,1.6861111111111111e-10,0
65.01,0,2,677,573,3,2,29,0,67,1,10235.19,0,0,1,3,5.122222222222222e-10,0
0.45,1,18,322,453,77,1,34,1,172,1,8670.23,0,0,1,3,3.1944444444444444e-10,0
364.13,1,13,79,82,69,0,63,0,61,1,8198.0,2,0,1,3,-6.944444444444444e-12,0
340.13,1,23,198,195,28,1,24,3,32,3,1149.74,2,0,1,3,-2.4444444444444442e-11,0
15.81,1,28,588,586,17,1,69,0,11,4,8384.85,0,0,1,3,2.8055555555555558e-11,0
222.66,1,11,104,404,37,2,39,0,88,1,14466.38,2,0,1,3,2.5916666666666665e-10,0
638.24,1,31,219,381,46,1,48,1,64,1,5695.78,3,0,1,3,4.416666666666667e-11,0
241.21,1,29,257,57,36,0,31,1,108,1,1220.86,2,0,1,3,4.530555555555555e-10,0
171.16,1,27,444,133,57,2,51,2,42,1,6126.5,1,0,1,3,4.3305555555555554e-10,0
1360.67,1,33,16,192,91,1,29,1,118,1,2861.65,3,0,1,3,2.011111111111111e-10,0
37.65,0,38,206,354,61,2,27,3,109,1,411.78,0,0,1,3,4.269444444444445e-10,0
25.77,1,22,413,578,53,2,68,2,18,1,4331.54,0,0,1,3,5.091666666666667e-10,0
789.8,1,17,263,495,37,0,40,0,94,1,13948.09,3,0,1,3,3.305555555555556e-10,0
308.85,0,20,330,58,29,1,20,3,33,2,333.19,2,0,1,3,6.036111111111112e-10,0
1454.52,1,24,580,399,87,0,27,3,20,1,1189.03,3,0,1,3,4.819444444444445e-10,0
806.97,1,39,671,276,27,2,25,3,11,1,102.2,3,0,1,3,8.916666666666666e-11,0
364.81,1,5,78,118,26,2,25,3,53,1,1145.23,2,0,1,3,3.1194444444444447e-10,0
490.82,1,18,556,209,28,0,26,1,114,1,8704.27,3,0,1,3,2.25e-10,0
1021.38,1,11,250,490,12,1,61,0,125,1,6223.26,3,0,1,3,9.722222222222223e-12,0
311.28,1,1,498,252,44,1,49,0,198,1,135.96,2,0,1,3,2.102777777777778e-10,0
85.03,1,36,107,177,19,0,51,2,48,1,4597.57,1,0,1,3,1.7666666666666668e-10,0
307.75,1,11,594,414,84,1,64,0,63,1,1061.58,2,0,1,3,1.3138888888888888e-10,0
333.67,1,13,280,81,36,2,36,1,68,1,9238.08,2,0,1,3,3.0722222222222223e-10,0
589.89,1,17,246,561,27,1,56,1,213,3,9404.63,3,0,1,3,4.5999999999999996e-10,0
372.08,1,15,454,14,31,1,66,0,63,1,13330.74,2,0,1,3,2.9444444444444444e-11,0
502.9,0,14,369,97,0,2,26,3,141,1,341.24,3,0,1,3,4.4944444444444446e-10,0
103.81,1,28,275,341,97,0,36,0,34,1,7044.63,1,0,1,3,4.163888888888889e-10,0
69.43,1,19,456,95,2,0,30,1,162,1,9281.85,0,0,1,3,3.111111111111111e-11,0
110.4,0,36,151,487,32,0,56,0,62,1,8639.36,1,0,1,3,4.6027777777777776e-10,0
275.65,0,1,235,483,12,1,28,1,14,1,4957.57,2,0,1,3,3.863888888888889e-10,0
336.01,1,7,210,172,42,2,63,0,121,4,9938.2,2,0,1,3,5.505555555555555e-10,0
251.8,1,23,637,480,19,0,62,0,102,1,11796.66,2,0,1,3,1.0944444444444445e-10,0
334.07,1,27,425,10,53,1,59,1,200,1,7306.79,2,0,1,3,3.463888888888889e-10,0
52.44,1,33,412,12,45,2,27,3,87,1,3157.75,0,0,1,3,4.138888888888889e-10,0
1030.85,1,36,625,72,59,0,25,3,39,1,1941.8,3,0,1,3,3.8249999999999997e-10,0
141.37,1,10,117,461,25,2,46,1,77,1,1019.77,1,0,1,3,2.8305555555555554e-10,0
211.7,0,6,154,477,63,2,50,0,205,1,12272.78,2,0,1,3,5.844444444444445e-10,0
61.4,1,38,581,493,72,1,41,1,20,2,7892.87,0,0,1,3,1.777777777777778e-11,0
308.23,1,19,7,293,57,0,60,2,23,1,4150.63,2,0,1,3,1.1055555555555556e-10,0
111.41,1,6,158,232,78,1,21,3,181,1,1204.11,1,0,1,3,6.169444444444444e-10,0
675.49,1,5,405,316,64,0,61,2,159,1,1893.0,3,0,1,3,7.222222222222223e-11,0
29.72,1,35,130,313,83,0,26,3,38,1,1059.62,0,0,1,3,3.438888888888889e-10,0
301.73,1,40,5,194,43,2,67,0,163,1,990.74,2,0,1,3,3.177777777777778e-10,0
294.61,1,29,632,346,45,1,60,2,74,1,7375.59,2,0,1,3,4.919444444444444e-10,0
106.43,0,31,481,132,62,0,52,1,164,1,9403.12,1,0,1,3,1.2916666666666666e-10,0
381.52,1,39,296,251,51,2,36,0,79,1,5798.92,2,0,1,3,5.322222222222222e-10,0
1142.76,0,15,26,126,57,2,25,3,71,1,1498.93,3,0,1,3,8.527777777777777e-11,0
5.66,1,14,81,219,28,1,40,1,33,1,5434.64,0,0,1,3,5.580555555555556e-10,0
209.09,1,41,57,510,90,0,48,0,203,1,9100.81,1,0,1,3,5.861111111111111e-10,0
521.81,1,41,478,332,57,0,47,1,34,1,4750.96,3,0,1,3,5.863888888888889e-10,0
588.36,1,5,344,546,67,2,33,1,134,1,8434.99,3,0,1,3,-5.3055555555555555e-11,0
146.67,1,0,517,240,24,2,20,3,273,1,1569.75,1,0,1,3,4.952777777777777e-10,0
176.52,0,36,321,365,21,2,73,2,94,5,7132.08,1,0,1,3,1.0638888888888888e-10,0
57.34,1,1,356,233,88,2,27,3,81,1,1100.64,0,0,1,3,4.897222222222223e-10,0
294.77,1,30,436,378,86,2,77,2,101,1,2272.17,2,0,1,3,4.694444444444444e-10,0
881.32,1,12,342,263,14,2,31,1,59,1,2287.93,3,0,1,3,4.4527777777777776e-10,0
162.59,1,16,386,306,97,1,64,2,19,1,7104.83,1,0,1,3,6.083333333333333e-11,0
56.15,1,26,324,347,88,1,31,0,77,1,13265.92,0,0,1,3,6.469444444444445e-10,0
524.55,1,12,271,521,38,0,39,0,175,1,8292.75,3,0,1,3,4.791666666666667e-10,0
535.4,1,36,438,450,22,1,23,3,110,1,651.84,3,0,1,3,2e-10,0
56.84,1,33,634,155,87,0,45,1,185,1,7977.78,0,0,1,3,3.6138888888888886e-10,0
135.94,1,15,472,474,19,1,71,2,258,1,4710.21,1,0,1,3,-2.611111111111111e-11,0
47.1,0,42,528,326,20,1,42,0,178,1,6308.07,0,0,1,3,2.85e-10,0
124.05,0,0,632,275,30,1,61,0,220,1,7009.54,1,0,1,3,4.683333333333334e-10,0
802.89,1,6,49,109,36,0,19,3,175,1,1973.63,3,0,1,3,3.663888888888889e-10,0
193.16,1,5,286,103,99,0,64,2,109,1,2304.56,1,0,1,3,1.675e-10,0
541.52,0,16,324,177,93,1,48,1,161,1,6087.24,3,0,1,3,2.966666666666667e-10,0
20.17,1,35,279,363,87,0,77,2,86,1,3869.37,0,0,1,3,-3.4999999999999995e-11,0
35.98,0,26,642,345,3,1,40,0,133,1,11147.34,0,0,1,3,4.147222222222222e-10,0
273.24,1,14,606,334,10,1,51,2,173,1,2202.21,2,0,1,3,5.997222222222222e-10,0
663.45,1,0,547,161,75,0,67,2,147,1,5897.29,3,0,1,3,5.741666666666666e-10,0
343.86,1,5,132,306,57,1,57,1,70,1,3278.65,2,0,1,3,2.1388888888888888e-11,0
69.38,1,11,186,358,41,1,69,0,280,2,12072.11,0,0,1,3,-5.888888888888889e-11,0
75.43,1,14,272,453,95,0,77,2,266,1,1441.86,0,0,1,3,3.3416666666666665e-10,0
414.64,1,23,678,167,59,1,32,0,74,1,7253.22,3,0,1,3,1.2666666666666667e-10,0
86.79,1,13,497,314,99,1,33,0,166,1,8795.37,1,0,1,3,1.6944444444444445e-11,0
1105.88,1,29,156,427,46,0,34,1,36,1,2636.32,3,0,1,3,4.611111111111111e-11,0
14.1,1,21,97,192,26,1,45,1,73,1,6949.21,0,0,1,3,6.519444444444445e-10,0
63.33,0,21,469,512,13,1,23,3,124,1,792.33,0,0,1,3,5.938888888888889e-10,0
606.27,1,21,314,68,17,1,29,0,42,1,9668.78,3,0,1,3,2.6861111111111113e-10,0
4.47,1,3,233,136,32,1,27,3,132,1,1381.75,0,0,1,3,3.497222222222222e-10,0
289.01,1,24,197,269,43,2,66,2,96,1,4226.26,2,0,1,3,4.130555555555555e-10,0
338.69,1,41,460,445,25,1,18,3,169,1,1137.89,2,0,1,3,5.586111111111111e-10,0
97.73,1,34,37,96,17,1,69,0,156,1,7885.21,1,0,1,3,2.3916666666666667e-10,0
1021.16,1,0,98,225,45,0,20,3,104,1,9427.06,3,0,1,3,5.188888888888889e-10,0
27.61,0,13,448,58,14,0,54,2,26,1,3679.64,0,0,1,3,8.694444444444445e-11,0
284.17,1,22,241,420,73,0,51,2,189,1,3479.56,2,0,1,3,2.363888888888889e-10,0
76.21,1,20,267,421,54,1,22,3,69,1,664.93,0,0,1,3,-5.1944444444444444e-11,0
334.79,0,10,653,483,96,1,69,0,292,1,624.09,2,0,1,3,5.788888888888889e-10,0
584.51,1,10,677,46,9,0,74,2,76,1,3254.56,3,0,1,3,4e-10,0
432.18,1,19,22,522,7,1,18,3,162,1,678.83,3,0,1,3,2.1694444444444446e-10,0
134.55,1,38,213,8,25,2,59,0,165,1,14852.42,1,0,1,3,4.911111111111111e-10,0
61.66,1,34,123,39,84,0,26,3,86,1,5705.4,0,0,1,3,6.75e-11,0
12.35,1,14,207,122,91,1,25,3,22,1,1846.85,0,0,1,3,-1.138888888888889e-11,0
213.25,1,37,426,514,75,1,25,3,63,1,677.79,2,0,1,3,7.638888888888889e-11,0
34.93,1,8,419,217,55,1,31,1,72,1,2810.37,0,0,1,3,4.575e-10,0
959.48,1,24,118,567,3,1,67,0,36,1,10631.43,3,0,1,3,-6.388888888888889e-12,0
335.68,1,40,541,558,61,2,24,3,142,1,1188.95,2,0,1,3,5.025e-10,0
423.96,1,36,41,105,85,0,43,0,75,1,8374.38,3,0,1,3,1.7499999999999998e-11,0
361.38,0,25,429,488,94,2,72,2,71,3,4972.92,2,0,1,3,2.4166666666666667e-11,0
220.82,1,21,288,408,88,1,42,1,31,1,4298.13,2,0,1,3,6.580555555555555e-10,0
717.36,0,36,34,456,19,2,22,3,138,1,514.88,3,0,1,3,-5.083333333333334e-11,0
406.12,1,15,107,235,3,0,42,0,106,1,10501.53,2,0,1,3,3.1055555555555555e-10,0
427.83,1,31,512,170,65,0,47,1,29,1,3293.06,3,0,1,3,1.8055555555555556e-10,0
416.62,0,3,478,182,90,2,26,3,67,1,9700.9,3,0,1,3,4.555555555555556e-11,0
21.9,1,31,210,101,83,0,28,3,30,1,1052.27,0,0,1,3,1.0611111111111111e-10,0
717.74,0,34,29,180,19,2,42,1,168,1,8375.16,3,0,1,3,5.827777777777778e-10,0
393.68,1,36,33,125,86,0,55,0,141,1,10135.88,2,0,1,3,4.758333333333333e-10,0
281.91,1,10,302,370,68,1,25,3,269,1,225.53,2,0,1,3,6.666666666666666e-12,0
239.85,1,40,0,72,46,0,70,2,50,1,1477.63,2,0,1,3,2.3055555555555556e-11,0
237.84,1,26,109,272,46,1,26,3,16,1,8932.39,2,0,1,3,4.463888888888889e-10,0
459.29,0,18,592,46,15,2,64,2,109,1,1006.12,3,0,1,3,-3.0833333333333337e-11,0
196.49,1,28,330,109,15,1,41,1,65,1,7516.56,1,0,1,3,6.272222222222222e-10,0
21.23,1,41,170,493,93,0,23,3,103,4,319.18,0,0,1,3,4.1277777777777777e-10,0
95.23,1,10,279,452,76,2,20,3,60,3,966.88,1,0,1,3,4.5833333333333335e-10,0
344.87,1,15,590,76,89,1,58,2,25,1,7447.44,2,0,1,3,3.6472222222222224e-10,0
129.62,0,38,175,408,69,0,23,3,124,1,620.28,1,0,1,3,3.377777777777778e-10,0
16.53,1,15,77,459,16,0,21,3,220,1,707.95,0,0,1,3,3.413888888888889e-10,0
277.02,0,10,544,500,41,0,46,0,227,1,8586.38,2,0,1,3,5.358333333333334e-10,0
13.02,1,5,372,72,13,1,51,0,42,1,6076.45,0,0,1,3,2.161111111111111e-10,0
199.02,1,22,518,589,80,0,22,3,185,1,793.63,1,0,1,3,2.0833333333333332e-11,0
684.5,1,13,74,265,34,1,29,0,76,1,6258.63,3,0,1,3,3.272222222222222e-10,0
1173.74,0,41,619,273,85,2,61,0,61,1,10456.24,3,0,1,3,4.830555555555555e-10,1
45.92,1,26,602,70,86,0,26,3,23,1,544.56,0,0,1,3,3.1194444444444447e-10,0
761.73,1,8,186,565,74,0,19,3,27,1,151.28,3,0,1,3,4.238888888888889e-10,0
331.38,1,24,601,261,50,0,42,1,122,1,844.55,2,0,1,3,2.3833333333333334e-10,0
602.8,1,3,321,212,2,1,60,2,173,1,7417.69,3,0,1,3,7.75e-11,0
64.12,0,16,12,350,96,1,57,0,222,1,1029.09,0,0,1,3,3.566666666666666e-10,0
57.38,1,18,232,443,61,2,28,3,86,1,899.52,0,0,1,3,4.666666666666667e-11,0
94.64,0,27,526,346,35,0,28,3,144,1,586.76,1,0,1,3,2.0555555555555555e-10,0
155.56,0,2,32,464,13,1,19,3,64,1,129.79,1,0,1,3,1.8361111111111111e-10,0
301.39,0,10,360,547,49,2,47,0,104,1,10548.58,2,0,1,3,3.2555555555555555e-10,0
136.31,1,26,390,482,54,2,74,2,65,1,4384.95,1,0,1,3,5.313888888888889e-10,0
4.39,1,30,426,253,83,0,26,3,63,1,1429.61,0,0,1,3,2.0805555555555557e-10,0
429.25,1,39,194,297,89,2,29,1,107,1,5019.68,3,0,1,3,2.6194444444444444e-10,0
138.54,0,2,21,283,27,1,60,1,93,1,8274.77,1,0,1,3,-3.777777777777778e-11,0
33.03,1,42,361,27,18,1,21,3,28,1,935.88,0,0,1,3,3.5111111111111116e-10,0
76.39,1,34,130,367,4,2,30,0,80,1,11584.32,0,0,1,3,3.388888888888889e-11,0
25.32,1,28,407,566,89,0,19,3,25,1,1642.34,0,0,1,3,7.944444444444445e-11,0
330.91,1,18,4,240,40,0,36,1,28,1,6481.35,2,0,1,3,4.8888888888888884e-11,0
153.55,1,10,423,207,98,2,37,0,16,1,5619.91,1,0,1,3,5.683333333333333e-10,0
217.61,1,29,495,262,38,2,27,3,120,1,1661.1,2,0,1,3,3.694444444444445e-11,0
131.69,0,10,43,388,66,1,53,1,59,1,2958.43,1,0,1,3,5.275e-10,0
953.17,1,33,112,54,23,2,60,2,84,1,3506.11,3,0,1,3,4.95e-10,0
68.49,1,26,541,413,50,2,67,2,49,1,6683.31,0,0,1,3,4.902777777777778e-10,0
1493.0,1,7,332,100,95,0,69,2,151,1,1619.16,3,0,1,3,2.7805555555555556e-10,0
470.62,1,40,622,234,1,1,57,0,127,1,12470.62,3,0,1,3,1.0861111111111112e-10,0
385.35,1,24,314,278,44,1,38,0,269,1,5184.13,2,0,1,3,4.213888888888889e-10,0
74.72,1,31,264,524,30,2,26,3,132,1,165.75,0,0,1,3,3.147222222222222e-10,0
352.03,0,31,581,84,0,2,27,3,219,1,4846.68,2,0,1,3,2.1305555555555555e-10,0
275.87,1,39,293,37,95,0,25,3,112,1,1697.58,2,0,1,3,4.3472222222222225e-10,0
90.94,0,7,576,437,83,0,63,2,56,1,3896.08,1,0,1,3,5.233333333333334e-10,0
206.25,1,3,44,166,73,0,74,2,56,1,3651.07,1,0,1,3,4.902777777777778e-10,0
116.76,1,30,479,484,66,0,51,1,212,1,4480.43,1,0,1,3,1.5833333333333334e-11,0
91.5,1,29,111,204,32,0,47,0,77,1,667.66,1,0,1,3,1.3472222222222223e-10,0
489.31,1,21,284,162,88,1,43,1,36,1,5595.22,3,0,1,3,7.611111111111111e-11,0
1664.33,1,35,71,55,63,1,18,3,65,1,1588.31,3,0,1,3,4.913888888888888e-10,0
414.49,0,31,301,27,50,2,58,0,108,1,12709.58,2,0,1,3,3.0277777777777774e-11,0
315.13,1,29,167,24,44,1,30,1,143,1,6570.94,2,0,1,3,6.311111111111111e-10,0
28.38,1,40,197,389,41,1,45,0,260,1,8892.62,0,0,1,3,4.591666666666667e-10,0
456.05,1,11,214,567,72,1,68,0,20,1,11729.51,3,0,1,3,8e-11,0
277.22,1,18,565,142,34,1,35,0,41,1,12104.51,2,0,1,3,4.086111111111111e-10,0
54.84,1,18,138,246,1,2,52,2,124,1,3495.51,0,0,1,3,1.436111111111111e-10,0
29.92,0,10,652,203,9,2,68,0,63,1,7855.01,0,0,1,3,6.308333333333333e-10,0
133.06,1,19,596,22,71,2,35,1,143,1,8843.44,1,0,1,3,2.2222222222222224e-12,0
332.06,1,39,353,582,85,0,29,0,221,4,11826.52,2,0,1,3,3.186111111111111e-10,0
14.34,0,22,600,539,3,2,67,2,24,1,7932.51,0,0,1,3,5.361111111111112e-10,0
468.32,1,14,195,312,94,2,69,2,152,1,4710.04,3,0,1,3,2.852777777777778e-10,0
582.17,1,40,31,132,92,1,57,1,135,1,7310.83,3,0,1,3,6.222222222222223e-10,0
245.62,1,35,44,201,20,1,23,3,127,1,1879.82,2,0,1,3,6.313888888888889e-10,0
981.9,0,3,666,177,28,2,43,0,112,1,9018.33,3,0,1,3,6.227777777777778e-10,0
83.6,1,38,230,529,89,0,47,0,192,1,13899.24,1,0,1,3,6.449999999999999e-10,0
